imdb_rating,n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,writer_Aaron Shure,writer_Allison Silverman,writer_B.J. Novak,writer_Brent Forrester,writer_Carrie Kemper,writer_Charlie Grandy,writer_Daniel Chun,writer_Gene Stupnitsky;Lee Eisenberg,writer_Greg Daniels,writer_Halsted Sullivan;Warren Lieberstein,writer_Jennifer Celotta,writer_Justin Spitzer,writer_Lee Eisenberg;Gene Stupnitsky,writer_Michael Schur,writer_Mindy Kaling,writer_Owen Ellickson,writer_Paul Lieberstein,writer_Robert Padnick,writer_Steve Hely,writer_Warren Lieberstein;Halsted Sullivan,low_appearance_writer,director_B.J. Novak,director_Brent Forrester,director_Charles McDougall,director_David Rogers,director_Greg Daniels,director_Harold Ramis,director_Jeffrey Blitz,director_Jennifer Celotta,director_John Krasinski,director_Ken Kwapis,director_Ken Whittingham,director_Matt Sohn,director_Paul Feig,director_Paul Lieberstein,director_Rainn Wilson,director_Randall Einhorn,director_Steve Carell,director_Troy Miller,director_Tucker Gates,low_appearance_director,multi_part
8.7,256,38,2623,17,18.0,0.0,2.0,0.0,0.0,28.0,16.0,0.0,0.0,0.0,28.0,0.0,5.0,2.0,1.0,46.0,0.0,5.0,45.0,1.0,0.0,25.0,3.0,3.0,0.0759493670886076,0.0,0.008438818565400843,0.0,0.0,0.11814345991561181,0.06751054852320675,0.0,0.0,0.0,0.11814345991561181,0.0,0.02109704641350211,0.008438818565400843,0.004219409282700422,0.1940928270042194,0.0,0.02109704641350211,0.189873417721519,0.004219409282700422,0.0,0.10548523206751055,0.012658227848101266,0.012658227848101266,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.7,276,46,2900,14,25.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,90.0,0.0,0.0,15.0,5.0,0.0,6.0,1.0,0.0,0.0992063492063492,0.0,0.0,0.0,0.0,0.32936507936507936,0.0,0.0,0.0,0.0,0.0873015873015873,0.0,0.003968253968253968,0.003968253968253968,0.0,0.35714285714285715,0.0,0.0,0.05952380952380952,0.01984126984126984,0.0,0.023809523809523808,0.003968253968253968,0.0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.1,288,21,2790,18,3.0,2.0,0.0,0.0,36.0,25.0,1.0,0.0,0.0,0.0,30.0,0.0,2.0,1.0,0.0,76.0,0.0,0.0,33.0,1.0,0.0,24.0,1.0,0.0,0.01,0.006666666666666667,0.0,0.0,0.12,0.08333333333333333,0.0033333333333333335,0.0,0.0,0.0,0.1,0.0,0.006666666666666667,0.0033333333333333335,0.0,0.25333333333333335,0.0,0.0,0.11,0.0033333333333333335,0.0,0.08,0.0033333333333333335,0.0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.3,319,31,3222,17,12.0,5.0,9.0,1.0,0.0,49.0,10.0,0.0,0.0,0.0,29.0,0.0,2.0,1.0,8.0,95.0,0.0,5.0,30.0,13.0,0.0,25.0,12.0,13.0,0.03858520900321544,0.01607717041800643,0.028938906752411574,0.003215434083601286,0.0,0.15755627009646303,0.03215434083601286,0.0,0.0,0.0,0.0932475884244373,0.0,0.006430868167202572,0.003215434083601286,0.02572347266881029,0.3054662379421222,0.0,0.01607717041800643,0.09646302250803858,0.04180064308681672,0.0,0.08038585209003216,0.03858520900321544,0.04180064308681672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,274,30,2579,22,16.0,17.0,3.0,0.0,0.0,28.0,23.0,0.0,0.0,0.0,17.0,0.0,11.0,7.0,1.0,84.0,0.0,5.0,19.0,25.0,0.0,2.0,1.0,0.0,0.05517241379310345,0.05862068965517241,0.010344827586206896,0.0,0.0,0.09655172413793103,0.07931034482758621,0.0,0.0,0.0,0.05862068965517241,0.0,0.03793103448275862,0.02413793103448276,0.0034482758620689655,0.2896551724137931,0.0,0.017241379310344827,0.06551724137931035,0.08620689655172414,0.0,0.006896551724137931,0.0034482758620689655,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.9,273,72,2512,25,12.0,3.0,0.0,0.0,13.0,41.0,3.0,0.0,38.0,0.0,24.0,0.0,0.0,5.0,2.0,55.0,0.0,2.0,25.0,4.0,0.0,0.0,2.0,2.0,0.0449438202247191,0.011235955056179775,0.0,0.0,0.04868913857677903,0.15355805243445692,0.011235955056179775,0.0,0.14232209737827714,0.0,0.0898876404494382,0.0,0.0,0.018726591760299626,0.00749063670411985,0.20599250936329588,0.0,0.00749063670411985,0.09363295880149813,0.0149812734082397,0.0,0.0,0.00749063670411985,0.00749063670411985,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.7,332,124,2997,21,38.0,5.0,6.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,42.0,0.0,9.0,14.0,4.0,95.0,0.0,10.0,27.0,7.0,0.0,1.0,12.0,1.0,0.1144578313253012,0.015060240963855422,0.018072289156626505,0.0,0.0,0.060240963855421686,0.02108433734939759,0.0,0.0,0.0,0.12650602409638553,0.0,0.02710843373493976,0.04216867469879518,0.012048192771084338,0.286144578313253,0.0,0.030120481927710843,0.08132530120481928,0.02108433734939759,0.0,0.0030120481927710845,0.03614457831325301,0.0030120481927710845,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.2,268,37,3192,21,7.0,3.0,4.0,15.0,34.0,32.0,3.0,0.0,0.0,0.0,19.0,0.0,3.0,1.0,6.0,72.0,0.0,7.0,24.0,2.0,0.0,5.0,2.0,26.0,0.026415094339622643,0.011320754716981131,0.01509433962264151,0.05660377358490566,0.12830188679245283,0.12075471698113208,0.011320754716981131,0.0,0.0,0.0,0.07169811320754717,0.0,0.011320754716981131,0.0037735849056603774,0.022641509433962263,0.27169811320754716,0.0,0.026415094339622643,0.09056603773584905,0.007547169811320755,0.0,0.018867924528301886,0.007547169811320755,0.09811320754716982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.0,304,42,3289,16,3.0,5.0,3.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,91.0,0.0,4.0,14.0,9.0,86.0,0.0,12.0,18.0,13.0,0.0,5.0,3.0,0.0,0.008356545961002786,0.013927576601671309,0.008356545961002786,0.0,0.0,0.0807799442896936,0.008356545961002786,0.0,0.0,0.0,0.25348189415041783,0.0,0.011142061281337047,0.03899721448467967,0.025069637883008356,0.2395543175487465,0.0,0.033426183844011144,0.05013927576601671,0.036211699164345405,0.0,0.013927576601671309,0.008356545961002786,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.3,552,83,5580,33,33.0,12.0,0.0,0.0,0.0,84.0,10.0,0.0,0.0,0.0,56.0,0.0,3.0,30.0,6.0,129.0,0.0,9.0,70.0,3.0,0.0,3.0,7.0,4.0,0.12359550561797752,0.0449438202247191,0.0,0.0,0.0,0.3146067415730337,0.03745318352059925,0.0,0.0,0.0,0.20973782771535582,0.0,0.011235955056179775,0.11235955056179775,0.02247191011235955,0.48314606741573035,0.0,0.033707865168539325,0.26217228464419473,0.011235955056179775,0.0,0.011235955056179775,0.026217228464419477,0.0149812734082397,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7.7,353,41,3297,19,57.0,0.0,1.0,0.0,0.0,50.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,17.0,3.0,122.0,0.0,18.0,5.0,1.0,0.0,4.0,0.0,3.0,0.17378048780487804,0.0,0.003048780487804878,0.0,0.0,0.1524390243902439,0.021341463414634148,0.0,0.0,0.0,0.042682926829268296,0.0,0.0,0.051829268292682924,0.009146341463414634,0.3719512195121951,0.0,0.054878048780487805,0.01524390243902439,0.003048780487804878,0.0,0.012195121951219513,0.0,0.009146341463414634,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,315,84,2862,17,9.0,5.0,1.0,0.0,0.0,30.0,12.0,0.0,0.0,0.0,60.0,0.0,10.0,6.0,4.0,85.0,0.0,6.0,60.0,2.0,0.0,8.0,1.0,15.0,0.02922077922077922,0.016233766233766232,0.003246753246753247,0.0,0.0,0.09740259740259741,0.03896103896103896,0.0,0.0,0.0,0.19480519480519481,0.0,0.032467532467532464,0.01948051948051948,0.012987012987012988,0.275974025974026,0.0,0.01948051948051948,0.19480519480519481,0.006493506493506494,0.0,0.025974025974025976,0.003246753246753247,0.048701298701298704,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.2,319,37,3181,20,37.0,10.0,3.0,7.0,0.0,14.0,17.0,0.0,0.0,0.0,49.0,0.0,2.0,10.0,8.0,85.0,0.0,11.0,39.0,9.0,0.0,1.0,3.0,0.0,0.11349693251533742,0.03067484662576687,0.009202453987730062,0.02147239263803681,0.0,0.04294478527607362,0.05214723926380368,0.0,0.0,0.0,0.15030674846625766,0.0,0.006134969325153374,0.03067484662576687,0.024539877300613498,0.2607361963190184,0.0,0.03374233128834356,0.1196319018404908,0.027607361963190184,0.0,0.003067484662576687,0.009202453987730062,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.2,367,54,3293,19,28.0,2.0,2.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,26.0,0.0,5.0,6.0,1.0,114.0,0.0,3.0,70.0,2.0,0.0,8.0,1.0,7.0,0.11428571428571428,0.00816326530612245,0.00816326530612245,0.0,0.0,0.20408163265306123,0.012244897959183673,0.0,0.0,0.0,0.10612244897959183,0.0,0.02040816326530612,0.024489795918367346,0.004081632653061225,0.46530612244897956,0.0,0.012244897959183673,0.2857142857142857,0.00816326530612245,0.0,0.0326530612244898,0.004081632653061225,0.02857142857142857,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.6,247,55,3038,18,24.0,6.0,2.0,0.0,4.0,30.0,15.0,0.0,0.0,0.0,47.0,0.0,1.0,11.0,4.0,67.0,0.0,8.0,12.0,5.0,0.0,1.0,6.0,0.0,0.08955223880597014,0.022388059701492536,0.007462686567164179,0.0,0.014925373134328358,0.11194029850746269,0.055970149253731345,0.0,0.0,0.0,0.17537313432835822,0.0,0.0037313432835820895,0.041044776119402986,0.014925373134328358,0.25,0.0,0.029850746268656716,0.04477611940298507,0.018656716417910446,0.0,0.0037313432835820895,0.022388059701492536,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,267,46,3064,27,14.0,0.0,1.0,0.0,14.0,26.0,3.0,0.0,0.0,0.0,37.0,0.0,0.0,4.0,1.0,71.0,0.0,18.0,12.0,7.0,0.0,18.0,4.0,0.0,0.046052631578947366,0.0,0.003289473684210526,0.0,0.046052631578947366,0.08552631578947369,0.009868421052631578,0.0,0.0,0.0,0.12171052631578948,0.0,0.0,0.013157894736842105,0.003289473684210526,0.23355263157894737,0.0,0.05921052631578947,0.039473684210526314,0.023026315789473683,0.0,0.05921052631578947,0.013157894736842105,0.0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,265,26,3038,23,22.0,3.0,1.0,0.0,8.0,36.0,21.0,0.0,0.0,0.0,38.0,0.0,1.0,6.0,0.0,68.0,0.0,2.0,14.0,4.0,0.0,4.0,2.0,0.0,0.03985507246376811,0.005434782608695652,0.0018115942028985507,0.0,0.014492753623188406,0.06521739130434782,0.03804347826086957,0.0,0.0,0.0,0.06884057971014493,0.0,0.0018115942028985507,0.010869565217391304,0.0,0.12318840579710146,0.0,0.0036231884057971015,0.025362318840579712,0.007246376811594203,0.0,0.007246376811594203,0.0036231884057971015,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,334,70,2962,24,16.0,6.0,2.0,0.0,19.0,37.0,11.0,0.0,0.0,0.0,39.0,0.0,3.0,13.0,3.0,95.0,0.0,13.0,16.0,27.0,0.0,8.0,5.0,6.0,0.0453257790368272,0.0169971671388102,0.0056657223796034,0.0,0.053824362606232294,0.1048158640226629,0.031161473087818695,0.0,0.0,0.0,0.11048158640226628,0.0,0.0084985835694051,0.036827195467422094,0.0084985835694051,0.26912181303116145,0.0,0.036827195467422094,0.0453257790368272,0.0764872521246459,0.0,0.0226628895184136,0.014164305949008499,0.0169971671388102,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.8,131,25,1098,12,1.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,18.0,0.0031746031746031746,0.006349206349206349,0.0,0.0,0.0,0.05396825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006349206349206349,0.0,0.13968253968253969,0.0,0.0,0.015873015873015872,0.0,0.0,0.0031746031746031746,0.0,0.05714285714285714,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,264,43,3049,24,10.0,2.0,1.0,0.0,34.0,9.0,6.0,18.0,0.0,0.0,26.0,0.0,0.0,1.0,2.0,82.0,0.0,5.0,25.0,1.0,0.0,0.0,1.0,2.0,0.03134796238244514,0.006269592476489028,0.003134796238244514,0.0,0.10658307210031348,0.02821316614420063,0.018808777429467086,0.05642633228840126,0.0,0.0,0.08150470219435736,0.0,0.0,0.003134796238244514,0.006269592476489028,0.25705329153605017,0.0,0.01567398119122257,0.07836990595611286,0.003134796238244514,0.0,0.0,0.003134796238244514,0.006269592476489028,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.1,295,43,3183,17,24.0,1.0,0.0,0.0,0.0,39.0,23.0,5.0,0.0,0.0,33.0,0.0,11.0,5.0,4.0,68.0,0.0,6.0,5.0,4.0,0.0,19.0,0.0,0.0,0.0653950953678474,0.0027247956403269754,0.0,0.0,0.0,0.10626702997275204,0.06267029972752043,0.013623978201634877,0.0,0.0,0.08991825613079019,0.0,0.02997275204359673,0.013623978201634877,0.010899182561307902,0.18528610354223432,0.0,0.01634877384196185,0.013623978201634877,0.010899182561307902,0.0,0.051771117166212535,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.4,625,53,5950,27,25.0,19.0,1.0,0.0,0.0,47.0,35.0,0.0,0.0,0.0,134.0,0.0,3.0,29.0,6.0,117.0,0.0,3.0,126.0,6.0,0.0,2.0,3.0,1.0,0.10121457489878542,0.07692307692307693,0.004048582995951417,0.0,0.0,0.1902834008097166,0.1417004048582996,0.0,0.0,0.0,0.5425101214574899,0.0,0.012145748987854251,0.11740890688259109,0.024291497975708502,0.47368421052631576,0.0,0.012145748987854251,0.5101214574898786,0.024291497975708502,0.0,0.008097165991902834,0.012145748987854251,0.004048582995951417,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.8,279,52,2947,25,24.0,3.0,0.0,0.0,0.0,29.0,20.0,3.0,0.0,0.0,40.0,0.0,3.0,3.0,4.0,52.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0898876404494382,0.011235955056179775,0.0,0.0,0.0,0.10861423220973783,0.0749063670411985,0.011235955056179775,0.0,0.0,0.149812734082397,0.0,0.011235955056179775,0.011235955056179775,0.0149812734082397,0.1947565543071161,0.0,0.0149812734082397,0.003745318352059925,0.003745318352059925,0.0,0.011235955056179775,0.003745318352059925,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.9,281,78,2846,18,15.0,6.0,0.0,9.0,0.0,43.0,7.0,7.0,0.0,0.0,51.0,0.0,8.0,8.0,3.0,85.0,0.0,1.0,3.0,18.0,0.0,3.0,11.0,2.0,0.04491017964071856,0.017964071856287425,0.0,0.02694610778443114,0.0,0.12874251497005987,0.020958083832335328,0.020958083832335328,0.0,0.0,0.15269461077844312,0.0,0.023952095808383235,0.023952095808383235,0.008982035928143712,0.25449101796407186,0.0,0.0029940119760479044,0.008982035928143712,0.05389221556886228,0.0,0.008982035928143712,0.03293413173652695,0.005988023952095809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,359,45,2766,24,35.0,17.0,1.0,10.0,0.0,34.0,16.0,0.0,0.0,0.0,33.0,0.0,4.0,7.0,1.0,74.0,0.0,20.0,31.0,6.0,0.0,5.0,1.0,0.0,0.26717557251908397,0.1297709923664122,0.007633587786259542,0.07633587786259542,0.0,0.2595419847328244,0.12213740458015267,0.0,0.0,0.0,0.25190839694656486,0.0,0.030534351145038167,0.05343511450381679,0.007633587786259542,0.5648854961832062,0.0,0.15267175572519084,0.2366412213740458,0.04580152671755725,0.0,0.03816793893129771,0.007633587786259542,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.9,267,63,2889,20,25.0,5.0,0.0,3.0,0.0,17.0,52.0,23.0,0.0,0.0,8.0,0.0,5.0,20.0,9.0,46.0,0.0,6.0,28.0,3.0,0.0,5.0,0.0,3.0,0.0946969696969697,0.01893939393939394,0.0,0.011363636363636364,0.0,0.06439393939393939,0.19696969696969696,0.08712121212121213,0.0,0.0,0.030303030303030304,0.0,0.01893939393939394,0.07575757575757576,0.03409090909090909,0.17424242424242425,0.0,0.022727272727272728,0.10606060606060606,0.011363636363636364,0.0,0.01893939393939394,0.0,0.011363636363636364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,328,64,3229,19,3.0,3.0,1.0,4.0,0.0,45.0,9.0,15.0,0.0,0.0,37.0,0.0,28.0,8.0,0.0,86.0,0.0,9.0,27.0,4.0,0.0,4.0,2.0,0.0,0.010169491525423728,0.010169491525423728,0.003389830508474576,0.013559322033898305,0.0,0.15254237288135594,0.030508474576271188,0.05084745762711865,0.0,0.0,0.12542372881355932,0.0,0.09491525423728814,0.02711864406779661,0.0,0.29152542372881357,0.0,0.030508474576271188,0.09152542372881356,0.013559322033898305,0.0,0.013559322033898305,0.006779661016949152,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.2,308,62,3111,19,30.0,0.0,2.0,26.0,0.0,38.0,3.0,4.0,0.0,0.0,14.0,0.0,7.0,0.0,1.0,92.0,0.0,1.0,42.0,0.0,0.0,4.0,3.0,0.0,0.048,0.0,0.0032,0.0416,0.0,0.0608,0.0048,0.0064,0.0,0.0,0.0224,0.0,0.0112,0.0,0.0016,0.1472,0.0,0.0016,0.0672,0.0,0.0,0.0064,0.0048,0.0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.9,326,46,3304,21,41.0,17.0,4.0,4.0,0.0,36.0,11.0,6.0,0.0,0.0,21.0,0.0,5.0,6.0,3.0,82.0,0.0,3.0,30.0,8.0,0.0,11.0,2.0,5.0,0.14695340501792115,0.06093189964157706,0.014336917562724014,0.014336917562724014,0.0,0.12903225806451613,0.03942652329749104,0.021505376344086023,0.0,0.0,0.07526881720430108,0.0,0.017921146953405017,0.021505376344086023,0.010752688172043012,0.2939068100358423,0.0,0.010752688172043012,0.10752688172043011,0.02867383512544803,0.0,0.03942652329749104,0.007168458781362007,0.017921146953405017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.0,245,34,3209,23,17.0,4.0,2.0,6.0,0.0,19.0,4.0,5.0,0.0,0.0,13.0,0.0,5.0,7.0,0.0,67.0,0.0,2.0,17.0,5.0,0.0,2.0,2.0,7.0,0.060498220640569395,0.014234875444839857,0.0071174377224199285,0.021352313167259787,0.0,0.06761565836298933,0.014234875444839857,0.017793594306049824,0.0,0.0,0.046263345195729534,0.0,0.017793594306049824,0.02491103202846975,0.0,0.23843416370106763,0.0,0.0071174377224199285,0.060498220640569395,0.017793594306049824,0.0,0.0071174377224199285,0.0071174377224199285,0.02491103202846975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.4,240,32,2860,21,16.0,3.0,4.0,5.0,0.0,21.0,7.0,11.0,0.0,0.0,22.0,0.0,5.0,5.0,3.0,58.0,0.0,8.0,25.0,7.0,0.0,3.0,5.0,3.0,0.06666666666666667,0.0125,0.016666666666666666,0.020833333333333332,0.0,0.0875,0.029166666666666667,0.04583333333333333,0.0,0.0,0.09166666666666666,0.0,0.020833333333333332,0.020833333333333332,0.0125,0.24166666666666667,0.0,0.03333333333333333,0.10416666666666667,0.029166666666666667,0.0,0.0125,0.020833333333333332,0.0125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
